date,file,sentiment
1834-05-21,RBT00161-verification.xml,0.315
1831-12-07,RBT00003-verification.xml,0.09437029020362352
1833-01-22,RBT00094-verification.xml,0.19169372294372292
1834-06-04,RBT00017-verification.xml,0.2534970238095238
1855-07-11,RBT00029-verification.xml,0.08542857142857142
1834-01-20,RBT00516-verification.xml,0.1476689976689977
1833-09-20,RBT00110-verification.xml,0.1
1860-06-30,RBT01357-verification.xml,0.30333333333333334
1833-09-21,RBT01369-verification.xml,0.1088508461235734
1834-11-20,RBT01376-verification.xml,0.14603535353535352
1833-10-08,RBT00509-verification.xml,0.05
1832-03-25,RBT00008-verification.xml,0.04999999999999999
1834-04-19,RBT00154-verification.xml,0.2856158992522629
1833-10-03,RBT00115-verification.xml,0.13010204081632656
1833-10-12,RBT00513-verification.xml,0.13482142857142856
1832-12-31,RBT00012-verification.xml,0.2222222222222223
1833-10-15,RBT01056-verification.xml,0.1
1834-09-01,RBT00170-verification.xml,0.21815476190476188
1832-08-28,RBT00091-verification.xml,0.12505952380952381
1834-04-17,RBT00151-verification.xml,0.021313131313131315
1838-09-12,RBT01395-verification.xml,0.233348647539824
1833-12-13,RBT00134-verification.xml,0.057738095238095234
1834-03-28,RBT00145-verification.xml,0.0
1837-11-20,RBT00526-verification.xml,0.09913676067522223
1834-01-23,RBT00518-verification.xml,0.18970588235294117
1833-10-07,RBT00120-verification.xml,0.015000000000000003
1838-01-01,RBT00027-verification.xml,0.44227272727272726
1834-06-07,RBT00019-verification.xml,0.12834145021645021
1832-03-19,RBT00006-verification.xml,0.11102607709750568
1833-10-03,RBT00507-verification.xml,0.08555555555555557
1831-12-15,RBT00085-verification.xml,0.2537037037037037
1834-05-24,RBT00164-verification.xml,0.012318840579710147
1833-08-03,RBT00105-verification.xml,0.1837662337662338
1831-11-14,RBT00002-verification.xml,0.4277777777777778
1834-05-20,RBT00160-verification.xml,0.02023809523809523
1834-03-12,RBT00141-verification.xml,0.13
1833-11-01,RBT00220-verification.xml,-0.029166666666666646
1836-10-01,RBT00023-verification.xml,0.0
1835-02-14,RBT00522-verification.xml,0.08961538461538462
1833-10-09,RBT00124-verification.xml,-0.19136904761904763
1834-04-20,RBT00155-verification.xml,0.12053571428571427
1833-11-05,RBT00130-verification.xml,0.11820472582972587
1832-05-22,RBT00009-verification.xml,-0.012500000000000002
1833-09-17,RBT01368-verification.xml,0.15555555555555556
1834-06-02,RBT00016-verification.xml,0.04331232492997198
1850-05-31,RBT00028-verification.xml,0.03333333333333335
1833-09-21,RBT00111-verification.xml,0.2
1834-01-23,RBT00517-verification.xml,0.09419612794612796
1833-03-26,RBT00095-verification.xml,0.0035714285714285665
1828-07-25,RBT00872-verification.xml,0.17592592592592593
1833-10-04,RBT01060-verification.xml,0.35
1830-01-25,RBT01277-verification.xml,0.06030701754385964
1833-10-26,RBT01722-verification.xml,0.2119047619047619
1833-10-21,RBT00674-verification.xml,0.21000000000000002
1833-12-13,RBT01236-verification.xml,0.20681818181818182
1861-06-12,RBT01412-verification.xml,0.08116883116883117
1833-09-29,RBT01266-verification.xml,0.24342105263157895
1833-10-02,RBT00667-verification.xml,0.1572727272727273
1833-09-28,RBT01058-verification.xml,0.16079545454545455
1833-10-05,RBT00668-verification.xml,0.18
1833-11-01,RBT00679-verification.xml,0.65
1833-10-31,RBT01444-verification.xml,0.025
1833-10-01,RBT00666-verification.xml,0.18
1833-10-03,RBT01059-verification.xml,0.25
1814-08-24,RBT00368-verification.xml,0.18888888888888888
1833-10-10,RBT00669-verification.xml,0.16666666666666666
1828-12-08,RBT01296-verification.xml,0.3582142857142857
1833-10-15,RBT00671-verification.xml,0.0
1833-01-04,RBT00093-verification.xml,0.007517482517482534
1833-10-20,RBT00272-verification.xml,-0.1285714285714286
1834-04-24,RBT00157-verification.xml,0.03735119047619047
1849-07-18,RBT00372-verification.xml,0.2229296066252588
1833-10-14,RBT00673-verification.xml,0.125
1860-03-08,RBT01353-verification.xml,0.15442993053458168
1833-07-26,RBT00104-verification.xml,0.1366666666666667
1833-10-19,RBT00672-verification.xml,0.2625
1835-11-21,RBT01378-verification.xml,0.131019784309258
