entry,date,subject,x,y
jqadiaries-v24-1801-03-18,1801-03-18,Recreation,7.223940849304199,1.324660062789917
jqadiaries-v24-1801-03-19,1801-03-19,Recreation,5.899541854858398,1.9000104665756226
jqadiaries-v24-1801-03-20,1801-03-20,Recreation,2.1967711448669434,3.9237523078918457
jqadiaries-v24-1801-03-21,1801-03-21,,3.46785044670105,2.1812832355499268
jqadiaries-v24-1801-03-22,1801-03-22,,5.8593974113464355,1.9902092218399048
jqadiaries-v24-1801-03-23,1801-03-23,Recreation,5.527766227722168,1.6835881471633911
jqadiaries-v24-1801-03-24,1801-03-24,Recreation,4.983039855957031,2.633324146270752
jqadiaries-v24-1801-03-25,1801-03-25,,5.123537063598633,2.3975610733032227
jqadiaries-v24-1801-03-26,1801-03-26,Recreation,4.5607523918151855,1.7642749547958374
jqadiaries-v24-1801-03-27,1801-03-27,Health and Illness,5.486205577850342,1.8223819732666016
jqadiaries-v24-1801-03-28,1801-03-28,,3.890277624130249,2.3722193241119385
jqadiaries-v24-1801-03-29,1801-03-29,Multiple-Subjects,6.380734443664551,0.9513775110244751
jqadiaries-v24-1801-03-30,1801-03-30,Health and Illness,6.504680633544922,0.8412772417068481
jqadiaries-v24-1801-03-31,1801-03-31,Health and Illness,3.3837616443634033,3.129984140396118
jqadiaries-v24-1801-03-xx,1801-03,,5.010605335235596,2.649728536605835
jqadiaries-v24-1801-10-01,1801-10-01,Recreation,6.399491786956787,0.3767954409122467
jqadiaries-v24-1801-10-02,1801-10-02,,4.9711222648620605,2.022839069366455
jqadiaries-v24-1801-10-03,1801-10-03,Recreation,7.558291912078857,0.5994246006011963
jqadiaries-v24-1801-10-04,1801-10-04,Recreation,4.911820888519287,1.8910746574401855
jqadiaries-v24-1801-10-05,1801-10-05,Recreation,2.234830856323242,3.1058003902435303
jqadiaries-v24-1801-10-06,1801-10-06,Recreation,7.001699924468994,0.45669057965278625
jqadiaries-v24-1801-10-07,1801-10-07,Adams Family Finances,1.6345932483673096,3.202439308166504
jqadiaries-v24-1801-10-08,1801-10-08,Recreation,4.785140514373779,1.383057951927185
jqadiaries-v24-1801-10-09,1801-10-09,Recreation,6.457565784454346,1.0596238374710083
jqadiaries-v24-1801-10-10,1801-10-10,Adams Family Finances,1.0924663543701172,3.4056458473205566
jqadiaries-v24-1801-10-11,1801-10-11,Religion,3.9105708599090576,1.7068020105361938
jqadiaries-v24-1801-10-12,1801-10-12,,4.92224645614624,1.1538143157958984
jqadiaries-v24-1801-10-13,1801-10-13,,8.92896842956543,-0.4610981047153473
jqadiaries-v24-1801-10-14,1801-10-14,Adams Family Finances,4.429766654968262,1.5380167961120605
jqadiaries-v24-1801-10-15,1801-10-15,,3.4215848445892334,3.7933003902435303
jqadiaries-v24-1801-10-16,1801-10-16,,5.665597438812256,1.9357376098632812
jqadiaries-v24-1801-10-17,1801-10-17,,3.570016860961914,4.594171047210693
jqadiaries-v24-1801-10-18,1801-10-18,Health and Illness,3.889559268951416,4.798311233520508
jqadiaries-v24-1801-10-19,1801-10-19,Health and Illness,2.0026679039001465,1.9679282903671265
jqadiaries-v24-1801-10-20,1801-10-20,,4.0127081871032715,4.0357346534729
jqadiaries-v24-1801-10-21,1801-10-21,,3.3963894844055176,4.692763805389404
jqadiaries-v24-1801-10-22,1801-10-22,,2.6879024505615234,2.712857246398926
jqadiaries-v24-1801-10-23,1801-10-23,,2.129573345184326,3.8241055011749268
jqadiaries-v24-1801-10-24,1801-10-24,,2.02207350730896,3.19118070602417
jqadiaries-v24-1801-10-25,1801-10-25,,2.0853779315948486,3.818215847015381
jqadiaries-v24-1801-10-26,1801-10-26,Adams Family Finances,2.595296621322632,2.5450024604797363
jqadiaries-v24-1801-10-27,1801-10-27,,1.0954238176345825,4.334622383117676
jqadiaries-v24-1801-10-28,1801-10-28,,2.1492440700531006,4.190719127655029
jqadiaries-v24-1801-10-29,1801-10-29,Adams Family Finances,1.575608253479004,2.9628241062164307
jqadiaries-v24-1801-10-30,1801-10-30,Adams Family Finances,3.115614414215088,2.7592813968658447
jqadiaries-v24-1801-10-31,1801-10-31,Adams Family Finances,0.8582621812820435,3.3028643131256104
jqadiaries-v24-1801-10-xx,1801-10,,7.541940212249756,0.11583984643220901
jqadiaries-v24-1801-09-01,1801-09-01,,3.997779130935669,3.286309003829956
jqadiaries-v24-1801-09-02,1801-09-02,,3.937490701675415,4.866899013519287
jqadiaries-v24-1801-09-03,1801-09-03,,3.932526111602783,4.541873931884766
jqadiaries-v24-1801-09-04,1801-09-04,Health and Illness,3.3219926357269287,2.877342700958252
jqadiaries-v24-1801-09-05,1801-09-05,,3.6453030109405518,2.0821373462677
jqadiaries-v24-1801-09-06,1801-09-06,,3.627563238143921,2.5520875453948975
jqadiaries-v24-1801-09-07,1801-09-07,,4.617977619171143,1.5671734809875488
jqadiaries-v24-1801-09-08,1801-09-08,,6.073123455047607,1.4777911901474
jqadiaries-v24-1801-09-09,1801-09-09,,5.531196594238281,2.504547595977783
jqadiaries-v24-1801-09-10,1801-09-10,,6.726122856140137,0.6761741042137146
jqadiaries-v24-1801-09-11,1801-09-11,,3.7574996948242188,3.2791085243225098
jqadiaries-v24-1801-09-12,1801-09-12,,3.836498498916626,4.141968250274658
jqadiaries-v24-1801-09-13,1801-09-13,,3.7001819610595703,4.642912864685059
jqadiaries-v24-1801-09-14,1801-09-14,,2.4144022464752197,3.4896748065948486
jqadiaries-v24-1801-09-15,1801-09-15,Recreation,5.546135425567627,2.1548354625701904
jqadiaries-v24-1801-09-16,1801-09-16,Recreation,3.272278070449829,3.0405426025390625
jqadiaries-v24-1801-09-17,1801-09-17,Recreation,4.683176517486572,2.549067735671997
jqadiaries-v24-1801-09-18,1801-09-18,,2.8986198902130127,4.503114700317383
jqadiaries-v24-1801-09-19,1801-09-19,,5.273214817047119,2.551759719848633
jqadiaries-v24-1801-09-20,1801-09-20,,3.780242443084717,4.819982051849365
jqadiaries-v24-1801-09-21,1801-09-21,,3.1987409591674805,2.875495433807373
jqadiaries-v24-1801-09-22,1801-09-22,,3.8390140533447266,3.9455296993255615
jqadiaries-v24-1801-09-23,1801-09-23,,2.3396267890930176,3.1106810569763184
jqadiaries-v24-1801-09-24,1801-09-24,,2.2297589778900146,3.2368268966674805
jqadiaries-v24-1801-09-25,1801-09-25,,3.871516704559326,2.6242599487304688
jqadiaries-v24-1801-09-26,1801-09-26,,3.16861629486084,2.3641092777252197
jqadiaries-v24-1801-09-27,1801-09-27,Religion,4.636495113372803,1.8534166812896729
jqadiaries-v24-1801-09-28,1801-09-28,,3.0252504348754883,2.806239366531372
jqadiaries-v24-1801-09-29,1801-09-29,Recreation,4.586453437805176,1.5904477834701538
jqadiaries-v24-1801-09-30,1801-09-30,,5.402801990509033,1.6180713176727295
jqadiaries-v24-1801-09-xx,1801-09,,4.015341758728027,3.1841511726379395
jqadiaries-v24-1801-07-01,1801-07-01,Travel and Touring (international),7.8276495933532715,0.7757003903388977
jqadiaries-v24-1801-07-02,1801-07-02,Recreation,5.5766472816467285,2.2599682807922363
jqadiaries-v24-1801-07-03,1801-07-03,,7.226823329925537,0.41409891843795776
jqadiaries-v24-1801-07-04,1801-07-04,Travel and Touring (international),4.5882978439331055,1.3236035108566284
jqadiaries-v24-1801-07-05,1801-07-05,,5.854251384735107,1.6893396377563477
jqadiaries-v24-1801-07-06,1801-07-06,Recreation,4.779931545257568,2.740351676940918
jqadiaries-v24-1801-07-07,1801-07-07,,5.522603988647461,1.610639214515686
jqadiaries-v24-1801-07-08,1801-07-08,Travel and Touring (international),4.005393028259277,2.2583091259002686
jqadiaries-v24-1801-07-09,1801-07-09,Travel and Touring (international),4.273111343383789,4.428335666656494
jqadiaries-v24-1801-07-10,1801-07-10,Multiple-Subjects,6.375843524932861,0.794173538684845
jqadiaries-v24-1801-07-11,1801-07-11,Travel and Touring (international),4.807186126708984,1.894099473953247
jqadiaries-v24-1801-07-12,1801-07-12,Multiple-Subjects,4.377292156219482,4.253808975219727
jqadiaries-v24-1801-07-13,1801-07-13,Multiple-Subjects,3.7693088054656982,2.0769474506378174
jqadiaries-v24-1801-07-14,1801-07-14,Travel and Touring (international),4.772806644439697,3.507817506790161
jqadiaries-v24-1801-07-15,1801-07-15,Travel and Touring (international),3.9778547286987305,4.600535869598389
jqadiaries-v24-1801-07-16,1801-07-16,Travel and Touring (international),3.8730876445770264,2.520781993865967
jqadiaries-v24-1801-07-17,1801-07-17,Travel and Touring (international),4.802073001861572,3.169062852859497
jqadiaries-v24-1801-07-18,1801-07-18,Travel and Touring (international),4.168783664703369,3.715264081954956
jqadiaries-v24-1801-07-19,1801-07-19,Travel and Touring (international),3.8207573890686035,5.145041465759277
jqadiaries-v24-1801-07-20,1801-07-20,Travel and Touring (international),4.532257556915283,3.997685432434082
jqadiaries-v24-1801-07-21,1801-07-21,Travel and Touring (international),5.195095062255859,1.328772783279419
jqadiaries-v24-1801-07-22,1801-07-22,Travel and Touring (international),4.021531105041504,4.240408897399902
jqadiaries-v24-1801-07-23,1801-07-23,Travel and Touring (international),3.9053585529327393,2.284398317337036
jqadiaries-v24-1801-07-24,1801-07-24,Travel and Touring (international),4.819921016693115,3.620269298553467
jqadiaries-v24-1801-07-25,1801-07-25,Travel and Touring (international),4.710477828979492,3.628612756729126
jqadiaries-v24-1801-07-26,1801-07-26,Travel and Touring (international),3.899031162261963,2.887399673461914
jqadiaries-v24-1801-07-27,1801-07-27,Travel and Touring (international),4.521618366241455,1.9939979314804077
jqadiaries-v24-1801-07-28,1801-07-28,Travel and Touring (international),4.030062675476074,4.368569374084473
jqadiaries-v24-1801-07-29,1801-07-29,Travel and Touring (international),6.348544120788574,0.864926278591156
jqadiaries-v24-1801-07-30,1801-07-30,Travel and Touring (international),3.517416000366211,2.9430654048919678
jqadiaries-v24-1801-07-31,1801-07-31,Travel and Touring (international),5.330409049987793,1.9594998359680176
jqadiaries-v24-1801-07-xx,1801-07,,1.5508078336715698,6.565706253051758
jqadiaries-v24-1801-06-01,1801-06-01,,7.5149030685424805,0.968527615070343
jqadiaries-v24-1801-06-02,1801-06-02,Health and Illness,7.589663982391357,0.7671862840652466
jqadiaries-v24-1801-06-03,1801-06-03,Health and Illness,4.356169700622559,2.478931188583374
jqadiaries-v24-1801-06-04,1801-06-04,,5.888525009155273,1.7080585956573486
jqadiaries-v24-1801-06-05,1801-06-05,,3.0206692218780518,2.9664511680603027
jqadiaries-v24-1801-06-06,1801-06-06,,5.469278335571289,1.6456986665725708
jqadiaries-v24-1801-06-07,1801-06-07,,2.1206023693084717,6.218498229980469
jqadiaries-v24-1801-06-08,1801-06-08,Recreation,2.147387981414795,6.152825832366943
jqadiaries-v24-1801-06-09,1801-06-09,,6.376843452453613,1.188955545425415
jqadiaries-v24-1801-06-10,1801-06-10,,4.130288600921631,2.303614377975464
jqadiaries-v24-1801-06-11,1801-06-11,Recreation,4.325679302215576,2.437422513961792
jqadiaries-v24-1801-06-12,1801-06-12,Multiple-Subjects,6.4643168449401855,0.7753970623016357
jqadiaries-v24-1801-06-13,1801-06-13,Recreation,2.507481575012207,5.730702877044678
jqadiaries-v24-1801-06-14,1801-06-14,Recreation,3.0593671798706055,3.238316535949707
jqadiaries-v24-1801-06-15,1801-06-15,Recreation,3.6740097999572754,2.8291611671447754
jqadiaries-v24-1801-06-16,1801-06-16,,4.853009223937988,2.5107228755950928
jqadiaries-v24-1801-06-17,1801-06-17,Travel and Touring (international),3.8301279544830322,3.310709238052368
jqadiaries-v24-1801-06-18,1801-06-18,Travel and Touring (international),4.8686981201171875,2.3137528896331787
jqadiaries-v24-1801-06-19,1801-06-19,Travel and Touring (international),7.285749912261963,0.42651596665382385
jqadiaries-v24-1801-06-20,1801-06-20,Travel and Touring (international),3.9581410884857178,3.8859446048736572
jqadiaries-v24-1801-06-21,1801-06-21,Travel and Touring (international),4.823310375213623,1.3844006061553955
jqadiaries-v24-1801-06-22,1801-06-22,,7.590570449829102,0.996729850769043
jqadiaries-v24-1801-06-23,1801-06-23,Multiple-Subjects,3.976552724838257,2.697434425354004
jqadiaries-v24-1801-06-24,1801-06-24,Multiple-Subjects,5.361091613769531,2.13063383102417
jqadiaries-v24-1801-06-25,1801-06-25,Recreation,4.590837001800537,2.9176340103149414
jqadiaries-v24-1801-06-26,1801-06-26,Adams Family Finances,5.2479023933410645,1.215599536895752
jqadiaries-v24-1801-06-27,1801-06-27,Recreation,5.467130661010742,1.5801100730895996
jqadiaries-v24-1801-06-28,1801-06-28,Recreation,6.954183101654053,0.8785483241081238
jqadiaries-v24-1801-06-29,1801-06-29,Recreation,5.4872026443481445,1.0253549814224243
jqadiaries-v24-1801-06-30,1801-06-30,Recreation,8.721389770507812,0.3863663673400879
jqadiaries-v24-1801-06-xx,1801-06,,5.020539283752441,1.3698962926864624
jqadiaries-v24-1801-02-01,1801-02-01,Multiple-Subjects,3.272831439971924,3.44610333442688
jqadiaries-v24-1801-02-02,1801-02-02,,5.677048683166504,1.58436918258667
jqadiaries-v24-1801-02-03,1801-02-03,Multiple-Subjects,6.235872745513916,1.057602047920227
jqadiaries-v24-1801-02-04,1801-02-04,,5.703888416290283,1.0037108659744263
jqadiaries-v24-1801-02-05,1801-02-05,,4.417415618896484,2.5990824699401855
jqadiaries-v24-1801-02-06,1801-02-06,,6.10503625869751,1.5959171056747437
jqadiaries-v24-1801-02-07,1801-02-07,Recreation,5.644268035888672,2.3275442123413086
jqadiaries-v24-1801-02-08,1801-02-08,,6.444910526275635,1.1282362937927246
jqadiaries-v24-1801-02-09,1801-02-09,,7.854227542877197,0.6242995858192444
jqadiaries-v24-1801-02-10,1801-02-10,,5.167787075042725,1.0134018659591675
jqadiaries-v24-1801-02-11,1801-02-11,,3.3969109058380127,3.312263250350952
jqadiaries-v24-1801-02-12,1801-02-12,,5.1630682945251465,1.7875361442565918
jqadiaries-v24-1801-02-13,1801-02-13,Court Life and Society (European),5.094343662261963,2.6644914150238037
jqadiaries-v24-1801-02-14,1801-02-14,,7.366417407989502,0.9301612973213196
jqadiaries-v24-1801-02-15,1801-02-15,,5.174909591674805,2.4473509788513184
jqadiaries-v24-1801-02-16,1801-02-16,Multiple-Subjects,6.134253978729248,1.664150357246399
jqadiaries-v24-1801-02-17,1801-02-17,,5.541431427001953,0.9631015062332153
jqadiaries-v24-1801-02-18,1801-02-18,Multiple-Subjects,7.17041015625,1.3544721603393555
jqadiaries-v24-1801-02-19,1801-02-19,,5.242952823638916,1.5980221033096313
jqadiaries-v24-1801-02-20,1801-02-20,Recreation,5.602885723114014,2.416712522506714
jqadiaries-v24-1801-02-21,1801-02-21,Recreation,5.009677886962891,2.0604777336120605
jqadiaries-v24-1801-02-22,1801-02-22,Recreation,6.299464225769043,1.4756147861480713
jqadiaries-v24-1801-02-23,1801-02-23,Recreation,3.0324594974517822,2.9740633964538574
jqadiaries-v24-1801-02-24,1801-02-24,,2.6247928142547607,3.2815332412719727
jqadiaries-v24-1801-02-25,1801-02-25,,3.7691211700439453,2.282843828201294
jqadiaries-v24-1801-02-26,1801-02-26,Health and Illness,7.182037353515625,1.0836491584777832
jqadiaries-v24-1801-02-27,1801-02-27,Health and Illness,4.125478267669678,2.901472330093384
jqadiaries-v24-1801-02-28,1801-02-28,,5.3947343826293945,1.8413493633270264
jqadiaries-v24-1801-02-xx,1801-02,Multiple-Subjects,5.090388298034668,2.106854200363159
jqadiaries-v24-1801-12-01,1801-12-01,,4.371830463409424,2.1843807697296143
jqadiaries-v24-1801-12-02,1801-12-02,,2.7539501190185547,2.8300588130950928
jqadiaries-v24-1801-12-03,1801-12-03,,6.730329513549805,1.347111701965332
jqadiaries-v24-1801-12-04,1801-12-04,,4.538755893707275,2.4787778854370117
jqadiaries-v24-1801-12-05,1801-12-05,,4.907951831817627,1.597110390663147
jqadiaries-v24-1801-12-06,1801-12-06,Religion,4.415267467498779,1.874988079071045
jqadiaries-v24-1801-12-07,1801-12-07,,6.17201566696167,1.1142905950546265
jqadiaries-v24-1801-12-08,1801-12-08,Recreation,4.076930046081543,2.9772820472717285
jqadiaries-v24-1801-12-09,1801-12-09,Recreation,5.881505966186523,0.8409882187843323
jqadiaries-v24-1801-12-10,1801-12-10,,6.228004455566406,0.5971920490264893
jqadiaries-v24-1801-12-11,1801-12-11,,3.6033999919891357,1.6405810117721558
jqadiaries-v24-1801-12-12,1801-12-12,,5.106503963470459,1.07086980342865
jqadiaries-v24-1801-12-13,1801-12-13,,3.353731870651245,2.0182344913482666
jqadiaries-v24-1801-12-14,1801-12-14,,4.651434421539307,1.6485466957092285
jqadiaries-v24-1801-12-15,1801-12-15,,3.2689602375030518,2.8235549926757812
jqadiaries-v24-1801-12-16,1801-12-16,Adams Family Residences,5.037590980529785,2.4156737327575684
jqadiaries-v24-1801-12-17,1801-12-17,,3.858496904373169,2.8596274852752686
jqadiaries-v24-1801-12-18,1801-12-18,,1.843057632446289,3.8747942447662354
jqadiaries-v24-1801-12-19,1801-12-19,Recreation,5.455783843994141,2.2805755138397217
jqadiaries-v24-1801-12-20,1801-12-20,Multiple-Subjects,3.142441511154175,2.5007309913635254
jqadiaries-v24-1801-12-21,1801-12-21,Multiple-Subjects,3.521672010421753,2.4418699741363525
jqadiaries-v24-1801-12-22,1801-12-22,Multiple-Subjects,3.623786211013794,2.5275156497955322
jqadiaries-v24-1801-12-23,1801-12-23,Adams Family Residences,3.4869534969329834,2.144113063812256
jqadiaries-v24-1801-12-24,1801-12-24,,3.2796130180358887,3.159353494644165
jqadiaries-v24-1801-12-25,1801-12-25,,4.810093879699707,2.0221474170684814
jqadiaries-v24-1801-12-26,1801-12-26,,3.0853824615478516,2.2523224353790283
jqadiaries-v24-1801-12-27,1801-12-27,Religion,2.5918691158294678,4.188769340515137
jqadiaries-v24-1801-12-28,1801-12-28,,1.6152291297912598,3.7868781089782715
jqadiaries-v24-1801-12-29,1801-12-29,,3.234187126159668,3.0914676189422607
jqadiaries-v24-1801-12-30,1801-12-30,,6.144041061401367,1.3557950258255005
jqadiaries-v24-1801-12-31,1801-12-31,,5.338996887207031,1.2988128662109375
jqadiaries-v24-1801-12-xx,1801-12,,1.2727278470993042,6.578863620758057
jqadiaries-v24-1801-11-01,1801-11-01,,3.165109634399414,3.573929786682129
jqadiaries-v24-1801-11-02,1801-11-02,,0.659734308719635,3.357405185699463
jqadiaries-v24-1801-11-03,1801-11-03,Health and Illness,2.8202505111694336,4.195198059082031
jqadiaries-v24-1801-11-04,1801-11-04,Health and Illness,2.5408108234405518,3.325774908065796
jqadiaries-v24-1801-11-05,1801-11-05,Health and Illness,2.994621753692627,2.196460247039795
jqadiaries-v24-1801-11-06,1801-11-06,,3.3169398307800293,2.4769299030303955
jqadiaries-v24-1801-11-07,1801-11-07,,5.346715450286865,1.6288557052612305
jqadiaries-v24-1801-11-08,1801-11-08,,3.9343087673187256,2.5645649433135986
jqadiaries-v24-1801-11-09,1801-11-09,Health and Illness,4.32997465133667,1.9811513423919678
jqadiaries-v24-1801-11-10,1801-11-10,,4.402042388916016,3.0817365646362305
jqadiaries-v24-1801-11-11,1801-11-11,,3.765023946762085,4.7882585525512695
jqadiaries-v24-1801-11-12,1801-11-12,,4.023080348968506,4.378489971160889
jqadiaries-v24-1801-11-13,1801-11-13,Multiple-Subjects,2.4042179584503174,2.5178472995758057
jqadiaries-v24-1801-11-14,1801-11-14,Health and Illness,2.1066319942474365,2.7692220211029053
jqadiaries-v24-1801-11-15,1801-11-15,,4.275589466094971,1.9064607620239258
jqadiaries-v24-1801-11-16,1801-11-16,,3.852975845336914,2.4893546104431152
jqadiaries-v24-1801-11-17,1801-11-17,,3.360386848449707,5.15393590927124
jqadiaries-v24-1801-11-18,1801-11-18,Recreation,3.8165836334228516,2.7881085872650146
jqadiaries-v24-1801-11-19,1801-11-19,Recreation,4.770936489105225,2.3947203159332275
jqadiaries-v24-1801-11-20,1801-11-20,,2.711667537689209,2.8175129890441895
jqadiaries-v24-1801-11-21,1801-11-21,,4.087818622589111,4.2561845779418945
jqadiaries-v24-1801-11-22,1801-11-22,,4.199737548828125,4.114088535308838
jqadiaries-v24-1801-11-23,1801-11-23,,3.980750322341919,4.643193244934082
jqadiaries-v24-1801-11-24,1801-11-24,,3.272207498550415,3.871742010116577
jqadiaries-v24-1801-11-25,1801-11-25,,1.9040281772613525,3.1300010681152344
jqadiaries-v24-1801-11-26,1801-11-26,,4.031170845031738,2.3689956665039062
jqadiaries-v24-1801-11-27,1801-11-27,,3.103149175643921,2.7688841819763184
jqadiaries-v24-1801-11-28,1801-11-28,,3.463535785675049,2.5512120723724365
jqadiaries-v24-1801-11-29,1801-11-29,Recreation,2.864020586013794,3.004084825515747
jqadiaries-v24-1801-11-30,1801-11-30,,4.408139228820801,1.2187353372573853
jqadiaries-v24-1801-11-xx,1801-11,,6.2151079177856445,0.8775335550308228
jqadiaries-v24-1800-06-01,1800-06-01,Diplomacy/Diplomatic Activities,2.312772512435913,3.0043835639953613
jqadiaries-v24-1800-06-02,1800-06-02,Multiple-Subjects,2.8705224990844727,3.839669704437256
jqadiaries-v24-1800-06-03,1800-06-03,,5.290874004364014,1.3117367029190063
jqadiaries-v24-1800-06-04,1800-06-04,Travel and Touring (international),3.188047170639038,3.6740314960479736
jqadiaries-v24-1800-06-05,1800-06-05,,5.406911849975586,2.3123767375946045
jqadiaries-v24-1800-06-06,1800-06-06,Multiple-Subjects,3.890200614929199,3.8477494716644287
jqadiaries-v24-1800-06-07,1800-06-07,Travel and Touring (international),5.65868616104126,2.6869606971740723
jqadiaries-v24-1800-06-08,1800-06-08,Travel and Touring (international),5.289751052856445,2.423386573791504
jqadiaries-v24-1800-06-09,1800-06-09,Travel and Touring (international),2.768099784851074,3.7098095417022705
jqadiaries-v24-1800-06-10,1800-06-10,,6.128384113311768,1.3812471628189087
jqadiaries-v24-1800-06-11,1800-06-11,,4.205241680145264,2.272459030151367
jqadiaries-v24-1800-06-12,1800-06-12,,5.220733165740967,1.6768611669540405
jqadiaries-v24-1800-06-13,1800-06-13,,6.798007488250732,0.8501832485198975
jqadiaries-v24-1800-06-14,1800-06-14,,6.694624423980713,0.9765070676803589
jqadiaries-v24-1800-06-15,1800-06-15,Recreation,5.765953540802002,2.0181169509887695
jqadiaries-v24-1800-06-16,1800-06-16,Recreation,5.290690898895264,1.7864766120910645
jqadiaries-v24-1800-06-17,1800-06-17,,4.703418254852295,1.982339859008789
jqadiaries-v24-1800-06-18,1800-06-18,,6.799115180969238,1.1491202116012573
jqadiaries-v24-1800-06-19,1800-06-19,,5.046930313110352,3.0264995098114014
jqadiaries-v24-1800-06-20,1800-06-20,,3.4892427921295166,3.1366126537323
jqadiaries-v24-1800-06-21,1800-06-21,,2.6226983070373535,2.66055965423584
jqadiaries-v24-1800-06-22,1800-06-22,Diplomacy/Diplomatic Activities,4.608328342437744,1.5073293447494507
jqadiaries-v24-1800-06-23,1800-06-23,Multiple-Subjects,3.366492509841919,2.2839195728302
jqadiaries-v24-1800-06-24,1800-06-24,,3.5820906162261963,3.142392873764038
jqadiaries-v24-1800-06-25,1800-06-25,Recreation,3.6094350814819336,3.830183744430542
jqadiaries-v24-1800-06-26,1800-06-26,,5.08115291595459,1.565311074256897
jqadiaries-v24-1800-06-27,1800-06-27,,5.606581211090088,1.2166494131088257
jqadiaries-v24-1800-06-28,1800-06-28,Recreation,6.513609886169434,1.4725357294082642
jqadiaries-v24-1800-06-29,1800-06-29,,6.527687072753906,1.1948431730270386
jqadiaries-v24-1800-06-30,1800-06-30,,6.860702991485596,1.1856689453125
jqadiaries-v24-1800-06-xx,1800-06,Travel and Touring (international),4.443138122558594,3.122751474380493
jqadiaries-v24-1800-02-01,1800-02-01,Recreation,8.487248420715332,0.11757666617631912
jqadiaries-v24-1800-02-02,1800-02-02,Multiple-Subjects,3.1328907012939453,3.8040246963500977
jqadiaries-v24-1800-02-03,1800-02-03,,4.705585479736328,2.224067211151123
jqadiaries-v24-1800-02-04,1800-02-04,,4.782708644866943,1.5977997779846191
jqadiaries-v24-1800-02-05,1800-02-05,Recreation,3.4317259788513184,3.7765116691589355
jqadiaries-v24-1800-02-06,1800-02-06,Court Life and Society (European),5.7994537353515625,2.0438690185546875
jqadiaries-v24-1800-02-07,1800-02-07,Recreation,6.70953893661499,1.2520248889923096
jqadiaries-v24-1800-02-08,1800-02-08,,6.974784851074219,1.1534440517425537
jqadiaries-v24-1800-02-09,1800-02-09,Multiple-Subjects,3.3666956424713135,2.3056814670562744
jqadiaries-v24-1800-02-10,1800-02-10,Recreation,7.197381019592285,0.9804733991622925
jqadiaries-v24-1800-02-11,1800-02-11,Recreation,3.3457391262054443,3.804973602294922
jqadiaries-v24-1800-02-12,1800-02-12,Recreation,3.010611057281494,3.97928786277771
jqadiaries-v24-1800-02-13,1800-02-13,Recreation,2.5779004096984863,4.381830215454102
jqadiaries-v24-1800-02-14,1800-02-14,Recreation,9.653792381286621,-0.15292103588581085
jqadiaries-v24-1800-02-15,1800-02-15,,5.831617832183838,2.0010204315185547
jqadiaries-v24-1800-02-16,1800-02-16,,8.102977752685547,0.11758483201265335
jqadiaries-v24-1800-02-17,1800-02-17,Health and Illness,5.074765205383301,1.1307013034820557
jqadiaries-v24-1800-02-18,1800-02-18,Recreation,4.901301383972168,2.582416534423828
jqadiaries-v24-1800-02-19,1800-02-19,Recreation,5.220515727996826,2.6816577911376953
jqadiaries-v24-1800-02-20,1800-02-20,,6.339763164520264,0.8411375880241394
jqadiaries-v24-1800-02-21,1800-02-21,Recreation,5.7805352210998535,2.1087539196014404
jqadiaries-v24-1800-02-22,1800-02-22,Multiple-Subjects,5.136354446411133,2.0839710235595703
jqadiaries-v24-1800-02-23,1800-02-23,Multiple-Subjects,4.9875407218933105,2.6805310249328613
jqadiaries-v24-1800-02-24,1800-02-24,,4.434674263000488,1.7398098707199097
jqadiaries-v24-1800-02-25,1800-02-25,Multiple-Subjects,6.002021789550781,2.166233539581299
jqadiaries-v24-1800-02-26,1800-02-26,Health and Illness,5.225817680358887,1.1259135007858276
jqadiaries-v24-1800-02-27,1800-02-27,,5.362949371337891,1.6863040924072266
jqadiaries-v24-1800-02-28,1800-02-28,,8.956292152404785,0.09487851709127426
jqadiaries-v24-1800-02-xx,1800-02,,7.695854663848877,0.4067087173461914
jqadiaries-v24-1800-08-01,1800-08-01,Multiple-Subjects,6.802388668060303,1.3636459112167358
jqadiaries-v24-1800-08-02,1800-08-02,Travel and Touring (international),7.138213634490967,1.1125476360321045
jqadiaries-v24-1800-08-03,1800-08-03,Travel and Touring (international),6.363299369812012,1.0978974103927612
jqadiaries-v24-1800-08-04,1800-08-04,Travel and Touring (international),7.1225714683532715,1.538770079612732
jqadiaries-v24-1800-08-05,1800-08-05,Travel and Touring (international),3.58842134475708,3.080872058868408
jqadiaries-v24-1800-08-06,1800-08-06,Recreation,3.2793335914611816,3.0434911251068115
jqadiaries-v24-1800-08-07,1800-08-07,Multiple-Subjects,6.078178405761719,1.7502617835998535
jqadiaries-v24-1800-08-08,1800-08-08,Travel and Touring (international),5.490309238433838,2.020005941390991
jqadiaries-v24-1800-08-09,1800-08-09,Travel and Touring (international),5.299482345581055,2.2514753341674805
jqadiaries-v24-1800-08-10,1800-08-10,Travel and Touring (international),3.983229398727417,2.999464988708496
jqadiaries-v24-1800-08-11,1800-08-11,Travel and Touring (international),5.131640434265137,2.4424540996551514
jqadiaries-v24-1800-08-12,1800-08-12,Multiple-Subjects,5.775418281555176,2.2536509037017822
jqadiaries-v24-1800-08-13,1800-08-13,Multiple-Subjects,5.668271064758301,1.899425745010376
jqadiaries-v24-1800-08-14,1800-08-14,Multiple-Subjects,5.80219030380249,1.80266535282135
